"Name","TID","DescriptionUnearnedTID","Type","Disabled","HideIfNotEarned","SecondaryProgressDescending","HideProgressBar","ShowUpgradePopup","SortOrder","CustomImageFromSpell","LevelsTemplate","LevelsNameTIDs","LevelsDescriptionTIDs","LevelsAppearScFile","LevelsAppearExportName","LevelsBadgeScFile","LevelsBadgeExportName","CustomCollectAnimExportName","LevelsProgressRequired","LevelsTextFormatOrTID","LevelsCustomImageScFile","LevelsCustomImageExportName","CustomImageOffsetX","CustomImageOffsetY","CustomImageScalePercent"
"MasterySnowball",,,"Common",,,,,,1000,"Snowball","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryIceSpirits",,,"Common",,,,,,1000,"IceSpirits","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryIceGolemite",,,"Common",,,,,,1000,"IceGolemite","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryElixir Collector",,,"Common",,,,,,1000,"Elixir Collector","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryFreeze",,,"Common",,,,,,1000,"Freeze","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryBowler",,,"Common",,,,,,1000,"Bowler","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryIceWizard",,,"Common",,,,,,1000,"IceWizard","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryRageBarbarian",,,"Common",,,,,,1000,"RageBarbarian","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGoblinGang",,,"Common",,,,,,1000,"GoblinGang","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryRascals",,,"Common",,,,,,1000,"Rascals","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryBlowdartGoblin",,,"Common",,,,,,1000,"BlowdartGoblin","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryEarthquake",,,"Common",,,,,,1000,"Earthquake","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGoblinGiant",,,"Common",,,,,,1000,"GoblinGiant","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryAssassin",,,"Common",,,,,,1000,"Assassin","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryAngryBarbarians",,,"Common",,,,,,1000,"AngryBarbarians","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryFirecracker",,,"Common",,,,,,1000,"Firecracker","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryHeal",,,"Common",,,,,,1000,"Heal","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryBombTower",,,"Common",,,,,,1000,"BombTower","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryRage",,,"Common",,,,,,1000,"Rage","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryMovingCannon",,,"Common",,,,,,1000,"MovingCannon","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryFisherman",,,"Common",,,,,,1000,"Fisherman","TemplateMastery10",,,,,,,,,,,,,-10,87
"MasteryRamRider",,,"Common",,,,,,1000,"RamRider","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryBattleHealer",,,"Common",,,,,,1000,"BattleHealer","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryTesla",,,"Common",,,,,,1000,"Tesla","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryMiniSparkys",,,"Common",,,,,,1000,"MiniSparkys","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryElixirGolem",,,"Common",,,,,,1000,"ElixirGolem","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryClone",,,"Common",,,,,,1000,"Clone","TemplateMastery10",,,,,,,,,,,,,3,87
"MasteryElectroDragon",,,"Common",,,,,,1000,"ElectroDragon","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryZapMachine",,,"Common",,,,,,1000,"ZapMachine","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryElectroWizard",,,"Common",,,,,,1000,"ElectroWizard","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGoblinCage",,,"Common",,,,,,1000,"GoblinCage","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryMirror",,,"Common",,,,,,1000,"Mirror","TemplateMastery10",,,,,,,,,,,,,8,87
"MasteryAxeMan",,,"Common",,,,,,1000,"AxeMan","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGhost",,,"Common",,,,,,1000,"Ghost","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGraveyard",,,"Common",,,,,,1000,"Graveyard","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryRoyalDelivery",,,"Common",,,,,,1000,"RoyalDelivery","TemplateMastery10",,,,,,,,,,,,,,87
"MasterySkeletonDragons",,,"Common",,,,,,1000,"SkeletonDragons","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryElectroGiant",,,"Common",,,,,,1000,"ElectroGiant","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryElectroSpirit",,,"Common",,,,,,1000,"ElectroSpirit","TemplateMastery10",,,,,,,,,,,,,-2,87
"MasteryWitchMother",,,"Common",,,,,,1000,"WitchMother","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryGoblinDrill",,,"Common",,,,,,1000,"GoblinDrill","TemplateMastery10",,,,,,,,,,,,,,84
"MasteryArcherQueen",,,"Common",,,,,,1000,"ArcherQueen","TemplateMastery10",,,,,,,,,,,,,-5,87
"MasterySkeletonKing",,,"Common",,,,,,1000,"SkeletonKing","TemplateMastery10",,,,,,,,,,,,,-3,84
"MasteryGoldenKnight",,,"Common",,,,,,1000,"GoldenKnight","TemplateMastery10",,,,,,,,,,,,,-5,84
"RampUp","TID_BADGE_NAME_RAMP_UP_0","TID_BADGE_INFO_RAMP_UP_UNEARNED","Rare",,"TRUE",,,"TRUE",130,,,"TID_BADGE_NAME_RAMP_UP_1","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_2","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_3","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_4","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_5","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl5",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_6","TID_BADGE_INFO_RAMP_UP_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl6",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_RAMP_UP_7","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","ramp_up_badge_lvl7",,1000,,,,,,
"SuddenDeath","TID_BADGE_NAME_SUDDEN_DEATH_0","TID_BADGE_INFO_SUDDEN_DEATH_UNEARNED","Rare",,"TRUE",,,"TRUE",140,,,"TID_BADGE_NAME_SUDDEN_DEATH_1","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_2","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_3","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_4","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_5","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl5",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_6","TID_BADGE_INFO_SUDDEN_DEATH_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl6",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_SUDDEN_DEATH_7","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","sudden_death_badge_lvl7",,1000,,,,,,
"2xElixir","TID_BADGE_NAME_DOUBLE_ELIXIR_0","TID_BADGE_INFO_DOUBLE_ELIXIR_UNEARNED","Rare",,"TRUE",,,"TRUE",150,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_1","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_2","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_3","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_4","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_5","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl5",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_6","TID_BADGE_INFO_DOUBLE_ELIXIR_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl6",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DOUBLE_ELIXIR_7","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","elixir_double_badge_lvl7",,1000,,,,,,
"Draft","TID_BADGE_NAME_DRAFT_0","TID_BADGE_INFO_DRAFT_UNEARNED","Rare",,,,,"TRUE",160,,,"TID_BADGE_NAME_DRAFT_1","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_2","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_3","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_4","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_5","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl5",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_6","TID_BADGE_INFO_DRAFT_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl6",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_DRAFT_7","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","draft_badge_lvl7",,1000,,,,,,
"MasteryMightyMiner",,,"Common",,,,,,1000,"MightyMiner","TemplateMastery10",,,,,,,,,,,,,-5,84
"ClanWarsVeteran","TID_BADGE_NAME_CLAN_WARS_VETERAN_1","TID_BADGE_INFO_CLAN_WARS_VETERAN_EARNED","Archived",,"TRUE",,"TRUE","TRUE",200,,,"TID_BADGE_NAME_CLAN_WARS_VETERAN_1","TID_BADGE_INFO_CLAN_WARS_VETERAN_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","clanwars_wins_badge_lvl1",,1,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_WARS_VETERAN_2","TID_BADGE_INFO_CLAN_WARS_VETERAN_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","clanwars_wins_badge_lvl2",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_WARS_VETERAN_3","TID_BADGE_INFO_CLAN_WARS_VETERAN_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","clanwars_wins_badge_lvl3",,100,,,,,,
"ClanDonations","TID_BADGE_NAME_CLAN_DONATIONS","TID_BADGE_INFO_CLAN_DONATIONS_UNEARNED","Rare",,,,,"TRUE",200,,,"TID_BADGE_NAME_CLAN_DONATIONS_1","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl1",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_2","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl2",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_3","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl3",,1000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_4","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl4",,5000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_5","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl5",,10000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_6","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl6",,25000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_7","TID_BADGE_INFO_CLAN_DONATIONS_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl7",,50000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_CLAN_DONATIONS_8","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","donations_badge_lvl8",,100000,,,,,,
"CollectionLevel","TID_BADGE_NAME_COLLECTION_LEVEL","TID_BADGE_INFO_COLLECTION_LEVEL_UNEARNED","Epic",,,,,"TRUE",230,,,"TID_BADGE_NAME_COLLECTION_LEVEL_1","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl1",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_2","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl2",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_3","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl3",,400,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_4","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl4",,600,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_5","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl5",,800,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_6","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl6",,1000,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_7","TID_BADGE_INFO_COLLECTION_LEVEL_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl7",,1200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_COLLECTION_LEVEL_8","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","card_collector_badge_lvl8",,1400,,,,,,
"BannerCollection","TID_BADGE_NAME_BANNER_COLLECTION","TID_BADGE_INFO_BANNER_COLLECTION_UNEARNED","Epic",,,,,"TRUE",290,,,"TID_BADGE_NAME_BANNER_COLLECTION_1","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl1",,15,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_2","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl2",,30,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_3","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_4","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_5","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl5",,150,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_6","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl6",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_7","TID_BADGE_INFO_BANNER_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl7",,300,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_BANNER_COLLECTION_8","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","battle_banner_collector_badge_lvl8",,400,,,,,,
"2v2","TID_BADGE_NAME_2V2","TID_BADGE_INFO_2V2_UNEARNED","Rare",,"TRUE",,,"TRUE",170,,,"TID_BADGE_NAME_2V2_1","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_2","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_3","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_4","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_5","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl5",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_6","TID_BADGE_INFO_2V2_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl6",,500,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_2V2_7","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","2vs2_banner_badge_lvl7",,1000,,,,,,
"EmoteCollection","TID_BADGE_NAME_EMOTE_COLLECTION","TID_BADGE_INFO_EMOTE_COLLECTION_UNEARNED","Epic",,,,,"TRUE",260,,,"TID_BADGE_NAME_EMOTE_COLLECTION_1","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl1",,10,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_2","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl2",,25,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_3","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl3",,50,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_4","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl4",,100,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_5","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl5",,150,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_6","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl6",,200,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_7","TID_BADGE_INFO_EMOTE_COLLECTION_EARNED","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl7",,250,,,,,,
,,,,,,,,,,,,"TID_BADGE_NAME_EMOTE_COLLECTION_8","TID_BADGE_INFO_BADGE_COMPLETE","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","emotes_collector_badge_lvl8",,300,,,,,,
"Crl20Wins2022","TID_BADGE_NAME_CRL_2022","TID_BADGE_INFO_CRL_2022","Special",,"TRUE",,,"TRUE",360,,,"TID_BADGE_NAME_CRL_2022","TID_BADGE_INFO_CRL_2022","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","CRL_badge_2022",,17,,,,,,
"CrlCompetitor2022","TID_BADGE_NAME_CRL_COMPETITOR_2022","TID_BADGE_INFO_CRL_COMPETITOR_2022","Special",,"TRUE",,,"TRUE",190,,,"TID_BADGE_NAME_CRL_COMPETITOR_2022","TID_BADGE_INFO_CRL_COMPETITOR_2022","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","CRL_badge_2022_contender",,1,,,,,,
"Creator","TID_BADGE_NAME_CREATOR","TID_BADGE_INFO_CREATOR","Special",,"TRUE",,,"TRUE",450,,,"TID_BADGE_NAME_CREATOR","TID_BADGE_INFO_CREATOR","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","Creator_badge",,1,,,,,,
"EasterEgg","TID_BADGE_NAME_EASTER_EGG","TID_BADGE_INFO_EASTER_EGG","Rare",,"TRUE",,,"TRUE",250,,,"TID_BADGE_NAME_EASTER_EGG","TID_BADGE_INFO_EASTER_EGG","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","EasterEgg_badge",,1,,,,,,
"CrlSpectator2022","TID_BADGE_NAME_CRL_SPECTATOR_2022","TID_BADGE_INFO_CRL_SPECTATOR_2022","Common",,"TRUE",,,"TRUE",190,,,"TID_BADGE_NAME_CRL_SPECTATOR_2022","TID_BADGE_INFO_CRL_SPECTATOR_2022","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","CRL_badge_2022_spectator",,1,,,,,,
"MasteryMonk",,,"Common",,,,,,1000,"Monk","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryPhoenix",,,"Common",,,,,,1000,"Phoenix","TemplateMastery10",,,,,,,,,,,,,,87
"MasteryLittlePrince",,,"Common",,,,,,1000,"LittlePrince","TemplateMastery10",,,,,,,,,,,,,,
"Crl20Wins2023","TID_BADGE_NAME_CRL_2023","TID_BADGE_INFO_CRL_2023","Special",,"TRUE",,,"TRUE",350,,,"TID_BADGE_NAME_CRL_2023","TID_BADGE_INFO_CRL_2023","sc/ui_badges.sc","mastery_badge_appear_anim","sc/ui_badges.sc","CRL_badge_2023",,17,,,,,,
"MasteryDarkMagic",,,"Common",,,,,,1000,"DarkMagic","TemplateMastery10",,,,,,,,,,,,,-2,86
"MasteryGoblinDemolisher",,,"Common",,,,,,1000,"GoblinDemolisher","TemplateMastery10",,,,,,,,,,,,,,
"MasteryGoblinMachine",,,"Common",,,,,,1000,"GoblinMachine","TemplateMastery10",,,,,,,,,,,,,,
"MasteryGoblinCurse",,,"Common",,,,,,1000,"GoblinCurse","TemplateMastery10",,,,,,,,,,,,,,
"MasterySuspiciousBush",,,"Common",,,,,,1000,"SuspiciousBush","TemplateMastery10",,,,,,,,,,,,,,
